Date,Company,Sentiment Score
16/03/2025,PERSISTENT,0.5
06/01/2022,PETRONET,0.5
10/02/2022,PETRONET,0.5
22/03/2022,PETRONET,0.5
14/04/2022,PETRONET,0.5
12/05/2022,PETRONET,0.70095
17/07/2022,PETRONET,0.69855
05/08/2022,PETRONET,0.7202
04/09/2022,PETRONET,0.6591
03/11/2022,PETRONET,0.5
15/12/2022,PETRONET,0.5
23/01/2023,PETRONET,0.23665
07/02/2023,PETRONET,0.5
16/03/2023,PETRONET,0.5
18/04/2023,PETRONET,0.5
08/05/2023,PETRONET,0.5
21/08/2023,PETRONET,0.648
07/09/2023,PETRONET,0.4614
29/09/2023,PETRONET,0.60115
31/10/2023,PETRONET,0.7883
11/12/2023,PETRONET,0.81245
28/12/2023,PETRONET,0.67
06/02/2024,PETRONET,0.648
22/02/2024,PETRONET,0.5
10/04/2024,PETRONET,0.5
25/04/2024,PETRONET,0.5
10/06/2024,PETRONET,0.88585
05/07/2024,PETRONET,0.1938
24/07/2024,PETRONET,0.7202
09/09/2024,PETRONET,0.648
03/10/2024,PETRONET,0.5
08/11/2024,PETRONET,0.5
04/12/2024,PETRONET,0.5
02/01/2025,PETRONET,0.57655
28/01/2025,PETRONET,0.648
20/02/2025,PETRONET,0.5
18/03/2025,PETRONET,0.38685
11/01/2022,PFIZER,0.5
07/02/2022,PFIZER,0.5
31/03/2022,PFIZER,0.5
07/04/2022,PFIZER,0.5
10/05/2022,PFIZER,0.5
01/06/2022,PFIZER,0.5
07/07/2022,PFIZER,0.81245
08/08/2022,PFIZER,0.5
19/09/2022,PFIZER,0.5386
26/10/2022,PFIZER,0.7553
11/11/2022,PFIZER,0.352
13/12/2022,PFIZER,0.5
25/01/2023,PFIZER,0.76335
05/02/2023,PFIZER,0.5
14/03/2023,PFIZER,0.5
19/04/2023,PFIZER,0.5
19/05/2023,PFIZER,0.5
23/06/2023,PFIZER,0.5
06/07/2023,PFIZER,0.5
22/08/2023,PFIZER,0.3091
15/09/2023,PFIZER,0.70095
13/10/2023,PFIZER,0.1596
13/11/2023,PFIZER,0.5
13/12/2023,PFIZER,0.648
18/01/2024,PFIZER,0.5
09/02/2024,PFIZER,0.7202
05/03/2024,PFIZER,0.5
27/03/2024,PFIZER,0.70095
07/05/2024,PFIZER,0.74635
17/06/2024,PFIZER,0.5
11/07/2024,PFIZER,0.7202
30/07/2024,PFIZER,0.5
21/08/2024,PFIZER,0.5
01/10/2024,PFIZER,0.648
28/10/2024,PFIZER,0.7202
16/11/2024,PFIZER,0.3634
07/01/2025,PFIZER,0.76335
12/02/2025,PFIZER,0.5386
24/02/2025,PFIZER,0.94425
18/03/2025,PFIZER,0.648
12/01/2022,PHOENIXLTD,0.8712
21/02/2022,PHOENIXLTD,0.5
04/04/2022,PHOENIXLTD,0.648
25/05/2022,PHOENIXLTD,0.5
01/06/2022,PHOENIXLTD,0.5
07/07/2022,PHOENIXLTD,0.81245
15/08/2022,PHOENIXLTD,0.5
13/09/2022,PHOENIXLTD,0.7553
18/10/2022,PHOENIXLTD,0.29905
16/11/2022,PHOENIXLTD,0.5
19/12/2022,PHOENIXLTD,0.648
09/01/2023,PHOENIXLTD,0.70095
28/01/2023,PHOENIXLTD,0.76335
21/03/2023,PHOENIXLTD,0.648
31/03/2023,PHOENIXLTD,0.5
18/05/2023,PHOENIXLTD,0.5
29/05/2023,PHOENIXLTD,0.7294
14/07/2023,PHOENIXLTD,0.39885
24/08/2023,PHOENIXLTD,0.5
08/09/2023,PHOENIXLTD,0.648
29/09/2023,PHOENIXLTD,0.648
09/11/2023,PHOENIXLTD,0.5
15/12/2023,PHOENIXLTD,0.8825
11/01/2024,PHOENIXLTD,0.5
24/01/2024,PHOENIXLTD,0.67
19/03/2024,PHOENIXLTD,0.5
28/03/2024,PHOENIXLTD,0.67
17/05/2024,PHOENIXLTD,0.5
31/05/2024,PHOENIXLTD,0.61315
08/07/2024,PHOENIXLTD,0.7202
31/07/2024,PHOENIXLTD,0.8454
16/09/2024,PHOENIXLTD,0.77115
20/09/2024,PHOENIXLTD,0.5
25/10/2024,PHOENIXLTD,0.7202
03/12/2024,PHOENIXLTD,0.5
30/12/2024,PHOENIXLTD,0.71075
29/01/2025,PHOENIXLTD,0.67
12/03/2025,PHOENIXLTD,0.70095
21/03/2025,PHOENIXLTD,0.7553
25/01/2022,PIDILITIND,0.7202
08/03/2022,PIDILITIND,0.6909
19/04/2022,PIDILITIND,0.42345
18/05/2022,PIDILITIND,0.78595
21/06/2022,PIDILITIND,0.4614
09/07/2022,PIDILITIND,0.5
12/08/2022,PIDILITIND,0.5
20/09/2022,PIDILITIND,0.5
18/10/2022,PIDILITIND,0.5
09/11/2022,PIDILITIND,0.5
06/12/2022,PIDILITIND,0.8592
24/01/2023,PIDILITIND,0.6366
31/01/2023,PIDILITIND,0.648
27/03/2023,PIDILITIND,0.67
19/04/2023,PIDILITIND,0.648
09/05/2023,PIDILITIND,0.5
21/06/2023,PIDILITIND,0.67
24/07/2023,PIDILITIND,0.5
10/08/2023,PIDILITIND,0.88585
09/09/2023,PIDILITIND,0.7294
27/09/2023,PIDILITIND,0.5
31/10/2023,PIDILITIND,0.5
12/12/2023,PIDILITIND,0.5
27/12/2023,PIDILITIND,0.7202
28/01/2024,PIDILITIND,0.9088
29/02/2024,PIDILITIND,0.8243
04/04/2024,PIDILITIND,0.60115
07/05/2024,PIDILITIND,0.74695
07/06/2024,PIDILITIND,0.5
21/06/2024,PIDILITIND,0.60115
07/08/2024,PIDILITIND,0.7202
12/09/2024,PIDILITIND,0.8404
04/10/2024,PIDILITIND,0.5129
07/11/2024,PIDILITIND,0.648
16/12/2024,PIDILITIND,0.648
08/01/2025,PIDILITIND,0.5
22/01/2025,PIDILITIND,0.648
11/03/2025,PIDILITIND,0.60115
21/03/2025,PIDILITIND,0.436
29/01/2022,PEL,0.5
28/02/2022,PEL,0.5
15/03/2022,PEL,0.6806
02/04/2022,PEL,0.5
26/05/2022,PEL,0.3634
21/06/2022,PEL,0.70095
07/07/2022,PEL,0.5
12/08/2022,PEL,0.70095
01/09/2022,PEL,0.648
19/10/2022,PEL,0.648
14/11/2022,PEL,0.7202
13/12/2022,PEL,0.5
17/01/2023,PEL,0.6909
31/01/2023,PEL,0.5
10/03/2023,PEL,0.22885
28/03/2023,PEL,0.5
06/05/2023,PEL,0.4742
21/06/2023,PEL,0.5
29/06/2023,PEL,0.5
28/07/2023,PEL,0.648
31/08/2023,PEL,0.648
19/10/2023,PEL,0.5
09/11/2023,PEL,0.7202
21/12/2023,PEL,0.648
27/12/2023,PEL,0.5
29/01/2024,PEL,0.17015
09/03/2024,PEL,0.5
26/03/2024,PEL,0.5
09/05/2024,PEL,0.352
18/06/2024,PEL,0.5
27/06/2024,PEL,0.6806
14/08/2024,PEL,0.5258
19/08/2024,PEL,0.89225
26/09/2024,PEL,0.5
23/10/2024,PEL,0.7202
04/12/2024,PEL,0.5
14/01/2025,PEL,0.67
13/02/2025,PEL,0.5
28/02/2025,PEL,0.4742
19/03/2025,PEL,0.5
04/01/2022,PPLPHARMA,0.6366
08/02/2022,PPLPHARMA,0.78595
14/03/2022,PPLPHARMA,0.5
27/04/2022,PPLPHARMA,0.5
19/05/2022,PPLPHARMA,0.7997
14/06/2022,PPLPHARMA,0.86755
07/07/2022,PPLPHARMA,0.7294
12/08/2022,PPLPHARMA,0.70095
01/09/2022,PPLPHARMA,0.648
19/10/2022,PPLPHARMA,0.648
09/11/2022,PPLPHARMA,0.38685
03/01/2023,PPLPHARMA,0.9088
15/02/2023,PPLPHARMA,0.6735
10/03/2023,PPLPHARMA,0.8548
11/04/2023,PPLPHARMA,0.436
24/05/2023,PPLPHARMA,0.38685
16/06/2023,PPLPHARMA,0.5
19/07/2023,PPLPHARMA,0.5
08/08/2023,PPLPHARMA,0.5
08/09/2023,PPLPHARMA,0.28925
28/09/2023,PPLPHARMA,0.74695
30/10/2023,PPLPHARMA,0.648
23/11/2023,PPLPHARMA,0.92405
27/12/2023,PPLPHARMA,0.5
08/02/2024,PPLPHARMA,0.648
19/03/2024,PPLPHARMA,0.67
08/04/2024,PPLPHARMA,0.5
13/05/2024,PPLPHARMA,0.81245
16/06/2024,PPLPHARMA,0.7202
15/07/2024,PPLPHARMA,0.648
26/07/2024,PPLPHARMA,0.3409
04/09/2024,PPLPHARMA,0.2798
25/09/2024,PPLPHARMA,0.81245
24/10/2024,PPLPHARMA,0.5
02/12/2024,PPLPHARMA,0.5
17/12/2024,PPLPHARMA,0.648
06/02/2025,PPLPHARMA,0.5
08/03/2025,PPLPHARMA,0.26105
21/03/2025,PPLPHARMA,0.5
20/01/2022,POONAWALLA,0.5
11/02/2022,POONAWALLA,0.352
10/03/2022,POONAWALLA,0.2213
19/04/2022,POONAWALLA,0.5
18/05/2022,POONAWALLA,0.70095
28/06/2022,POONAWALLA,0.5
08/07/2022,POONAWALLA,0.5
10/08/2022,POONAWALLA,0.5
21/09/2022,POONAWALLA,0.7787
03/10/2022,POONAWALLA,0.6366
23/11/2022,POONAWALLA,0.86345
26/12/2022,POONAWALLA,0.8404
12/01/2023,POONAWALLA,0.564
08/02/2023,POONAWALLA,0.5
24/03/2023,POONAWALLA,0.44865
18/04/2023,POONAWALLA,0.648
17/05/2023,POONAWALLA,0.5
31/05/2023,POONAWALLA,0.648
24/07/2023,POONAWALLA,0.7202
26/07/2023,POONAWALLA,0.5
05/09/2023,POONAWALLA,0.9531
26/09/2023,POONAWALLA,0.5
24/10/2023,POONAWALLA,0.648
13/12/2023,POONAWALLA,0.5
19/01/2024,POONAWALLA,0.5
24/01/2024,POONAWALLA,0.73835
15/03/2024,POONAWALLA,0.60115
04/04/2024,POONAWALLA,0.9521
01/05/2024,POONAWALLA,0.7553
28/05/2024,POONAWALLA,0.6909
05/07/2024,POONAWALLA,0.5
23/07/2024,POONAWALLA,0.81245
24/08/2024,POONAWALLA,0.60115
02/10/2024,POONAWALLA,0.648
25/10/2024,POONAWALLA,0.5129
09/12/2024,POONAWALLA,0.60115
06/01/2025,POONAWALLA,0.94425
01/02/2025,POONAWALLA,0.81245
10/03/2025,POONAWALLA,0.5
17/03/2025,POONAWALLA,0.5
05/01/2022,POLYMED,0.5
14/04/2022,POLYMED,0.77115
08/07/2022,POLYMED,0.6591
28/01/2023,POLYMED,0.5
21/03/2023,POLYMED,0.5
29/03/2023,POLYMED,0.648
02/05/2023,POLYMED,0.5
21/09/2023,POLYMED,0.60115
09/11/2023,POLYMED,0.83695
08/12/2023,POLYMED,0.3634
19/02/2024,POLYMED,0.5
11/03/2024,POLYMED,0.60115
16/05/2024,POLYMED,0.5
17/06/2024,POLYMED,0.5
21/06/2024,POLYMED,0.5
02/08/2024,POLYMED,0.60115
23/08/2024,POLYMED,0.82985
13/10/2024,POLYMED,0.5
04/11/2024,POLYMED,0.5
20/11/2024,POLYMED,0.1938
10/01/2025,POLYMED,0.5
04/02/2025,POLYMED,0.648
13/03/2025,POLYMED,0.76335
21/03/2025,POLYMED,0.5
11/01/2022,POLYCAB,0.81245
28/02/2022,POLYCAB,0.60115
04/03/2022,POLYCAB,0.5
18/04/2022,POLYCAB,0.5
05/05/2022,POLYCAB,0.5129
15/06/2022,POLYCAB,0.60115
21/07/2022,POLYCAB,0.70095
05/08/2022,POLYCAB,0.6357
27/09/2022,POLYCAB,0.8062
22/10/2022,POLYCAB,0.5
15/11/2022,POLYCAB,0.60115
19/12/2022,POLYCAB,0.5
19/01/2023,POLYCAB,0.5
31/01/2023,POLYCAB,0.76335
23/03/2023,POLYCAB,0.5
21/04/2023,POLYCAB,0.7202
16/05/2023,POLYCAB,0.7553
21/06/2023,POLYCAB,0.5
19/07/2023,POLYCAB,0.5
23/08/2023,POLYCAB,0.5
20/09/2023,POLYCAB,0.648
29/09/2023,POLYCAB,0.648
22/11/2023,POLYCAB,0.86755
22/12/2023,POLYCAB,0.648
11/01/2024,POLYCAB,0.648
25/01/2024,POLYCAB,0.7997
22/02/2024,POLYCAB,0.60115
15/04/2024,POLYCAB,0.5
10/05/2024,POLYCAB,0.76335
21/05/2024,POLYCAB,0.5
28/06/2024,POLYCAB,0.41105
31/07/2024,POLYCAB,0.648
06/09/2024,POLYCAB,0.5
01/10/2024,POLYCAB,0.85015
12/11/2024,POLYCAB,0.5
04/12/2024,POLYCAB,0.648
23/12/2024,POLYCAB,0.6909
22/01/2025,POLYCAB,0.70095
27/02/2025,POLYCAB,0.436
20/03/2025,POLYCAB,0.29905
19/01/2022,PFC,0.5129
07/02/2022,PFC,0.58895
01/04/2022,PFC,0.70095
02/04/2022,PFC,0.7202
06/05/2022,PFC,0.2213
02/06/2022,PFC,0.5
15/07/2022,PFC,0.5
27/08/2022,PFC,0.28925
19/09/2022,PFC,0.67
13/10/2022,PFC,0.61315
25/11/2022,PFC,0.8404
26/12/2022,PFC,0.5
04/01/2023,PFC,0.6366
31/01/2023,PFC,0.648
06/03/2023,PFC,0.71075
20/04/2023,PFC,0.73835
09/05/2023,PFC,0.5
21/06/2023,PFC,0.8243
12/07/2023,PFC,0.5
11/08/2023,PFC,0.8454
08/09/2023,PFC,0.436
26/09/2023,PFC,0.29885
17/11/2023,PFC,0.8204
01/12/2023,PFC,0.5
24/12/2023,PFC,0.7202
08/02/2024,PFC,0.7202
04/03/2024,PFC,0.648
16/04/2024,PFC,0.89225
06/05/2024,PFC,0.648
29/05/2024,PFC,0.5
20/06/2024,PFC,0.648
07/08/2024,PFC,0.79295
09/09/2024,PFC,0.5
09/10/2024,PFC,0.648
08/11/2024,PFC,0.7202
28/11/2024,PFC,0.7553
10/01/2025,PFC,0.61315
17/01/2025,PFC,0.648
28/02/2025,PFC,0.648
16/03/2025,PFC,0.5
25/01/2022,POWERGRID,0.5
02/03/2022,POWERGRID,0.79295
01/04/2022,POWERGRID,0.5
01/04/2022,POWERGRID,0.5
19/05/2022,POWERGRID,0.70095
22/06/2022,POWERGRID,0.70095
06/07/2022,POWERGRID,0.70095
17/08/2022,POWERGRID,0.5
27/09/2022,POWERGRID,0.57655
11/10/2022,POWERGRID,0.6806
09/11/2022,POWERGRID,0.44865
15/12/2022,POWERGRID,0.5
18/01/2023,POWERGRID,0.5
24/02/2023,POWERGRID,0.648
03/03/2023,POWERGRID,0.78595
28/03/2023,POWERGRID,0.5
19/05/2023,POWERGRID,0.7202
19/06/2023,POWERGRID,0.648
03/07/2023,POWERGRID,0.5386
18/08/2023,POWERGRID,0.9239
12/09/2023,POWERGRID,0.89225
18/10/2023,POWERGRID,0.648
07/11/2023,POWERGRID,0.5
20/12/2023,POWERGRID,0.5
06/01/2024,POWERGRID,0.5
07/02/2024,POWERGRID,0.81245
04/03/2024,POWERGRID,0.70095
16/04/2024,POWERGRID,0.5
23/04/2024,POWERGRID,0.74695
03/06/2024,POWERGRID,0.648
04/07/2024,POWERGRID,0.5
05/08/2024,POWERGRID,0.8548
02/09/2024,POWERGRID,0.648
24/09/2024,POWERGRID,0.5
11/11/2024,POWERGRID,0.81245
21/11/2024,POWERGRID,0.77115
07/01/2025,POWERGRID,0.8404
11/02/2025,POWERGRID,0.74695
26/02/2025,POWERGRID,0.29255
20/03/2025,POWERGRID,0.60115
01/01/2022,PRAJIND,0.60115
09/02/2022,PRAJIND,0.5
14/04/2022,PRAJIND,0.77115
04/05/2022,PRAJIND,0.79295
21/06/2022,PRAJIND,0.5
04/07/2022,PRAJIND,0.78595
27/08/2022,PRAJIND,0.5
30/08/2022,PRAJIND,0.5
07/10/2022,PRAJIND,0.7787
17/11/2022,PRAJIND,0.8062
19/12/2022,PRAJIND,0.70095
09/01/2023,PRAJIND,0.8404
22/02/2023,PRAJIND,0.5
07/03/2023,PRAJIND,0.7202
22/04/2023,PRAJIND,0.74695
26/05/2023,PRAJIND,0.7202
26/05/2023,PRAJIND,0.7202
07/07/2023,PRAJIND,0.648
27/07/2023,PRAJIND,0.83525
15/09/2023,PRAJIND,0.60115
13/10/2023,PRAJIND,0.81845
10/11/2023,PRAJIND,0.7294
25/11/2023,PRAJIND,0.648
10/01/2024,PRAJIND,0.648
15/02/2024,PRAJIND,0.5
09/03/2024,PRAJIND,0.7294
24/03/2024,PRAJIND,0.60115
22/04/2024,PRAJIND,0.648
12/06/2024,PRAJIND,0.818
10/07/2024,PRAJIND,0.5
25/07/2024,PRAJIND,0.5
16/09/2024,PRAJIND,0.5
15/10/2024,PRAJIND,0.5
17/10/2024,PRAJIND,0.648
25/11/2024,PRAJIND,0.648
26/12/2024,PRAJIND,0.5
31/01/2025,PRAJIND,0.648
25/02/2025,PRAJIND,0.2003
20/03/2025,PRAJIND,0.9158
17/01/2022,PRESTIGE,0.70095
06/02/2022,PRESTIGE,0.5
04/04/2022,PRESTIGE,0.648
18/05/2022,PRESTIGE,0.5
16/06/2022,PRESTIGE,0.5
19/07/2022,PRESTIGE,0.70095
07/08/2022,PRESTIGE,0.89225
19/10/2022,PRESTIGE,0.5
07/11/2022,PRESTIGE,0.5386
06/12/2022,PRESTIGE,0.5
10/01/2023,PRESTIGE,0.5
28/01/2023,PRESTIGE,0.648
20/03/2023,PRESTIGE,0.5
24/04/2023,PRESTIGE,0.5
01/05/2023,PRESTIGE,0.5129
30/05/2023,PRESTIGE,0.648
07/07/2023,PRESTIGE,0.6901
14/08/2023,PRESTIGE,0.5
14/09/2023,PRESTIGE,0.8825
15/10/2023,PRESTIGE,0.6909
29/10/2023,PRESTIGE,0.5
15/12/2023,PRESTIGE,0.5
09/01/2024,PRESTIGE,0.5
10/02/2024,PRESTIGE,0.6909
21/03/2024,PRESTIGE,0.5
01/04/2024,PRESTIGE,0.6909
13/05/2024,PRESTIGE,0.648
14/06/2024,PRESTIGE,0.5
24/06/2024,PRESTIGE,0.73835
01/08/2024,PRESTIGE,0.7202
05/09/2024,PRESTIGE,0.648
26/09/2024,PRESTIGE,0.648
04/11/2024,PRESTIGE,0.5
27/11/2024,PRESTIGE,0.3634
30/12/2024,PRESTIGE,0.2798
01/02/2025,PRESTIGE,0.7202
26/02/2025,PRESTIGE,0.5
21/03/2025,PRESTIGE,0.648
02/02/2022,PGHH,0.5
18/03/2022,PGHH,0.51615
28/04/2022,PGHH,0.7202
02/05/2022,PGHH,0.86345
19/07/2022,PGHH,0.70095
23/08/2022,PGHH,0.70095
16/09/2022,PGHH,0.5
04/11/2022,PGHH,0.8243
13/12/2022,PGHH,0.70095
06/02/2023,PGHH,0.57655
17/03/2023,PGHH,0.5
10/04/2023,PGHH,0.74695
13/05/2023,PGHH,0.8348
07/06/2023,PGHH,0.70095
30/06/2023,PGHH,0.6591
01/08/2023,PGHH,0.8592
30/08/2023,PGHH,0.5
25/09/2023,PGHH,0.58895
30/10/2023,PGHH,0.7202
21/12/2023,PGHH,0.5
08/01/2024,PGHH,0.70095
31/01/2024,PGHH,0.58895
18/03/2024,PGHH,0.58895
27/03/2024,PGHH,0.7787
03/05/2024,PGHH,0.74695
29/05/2024,PGHH,0.5
08/07/2024,PGHH,0.60115
31/07/2024,PGHH,0.60115
29/08/2024,PGHH,0.2798
25/09/2024,PGHH,0.648
30/10/2024,PGHH,0.7202
19/11/2024,PGHH,0.79295
24/12/2024,PGHH,0.86635
11/02/2025,PGHH,0.7202
20/02/2025,PGHH,0.81245
19/03/2025,PGHH,0.7553
27/01/2022,PNB,0.7202
01/03/2022,PNB,0.6909
30/03/2022,PNB,0.5
04/04/2022,PNB,0.22885
12/05/2022,PNB,0.5
17/06/2022,PNB,0.5
29/07/2022,PNB,0.5
02/08/2022,PNB,0.2798
28/09/2022,PNB,0.352
28/09/2022,PNB,0.352
25/11/2022,PNB,0.648
12/12/2022,PNB,0.50425
27/12/2022,PNB,0.2213
30/01/2023,PNB,0.5
28/02/2023,PNB,0.5
05/04/2023,PNB,0.648
19/05/2023,PNB,0.7202
08/06/2023,PNB,0.648
07/07/2023,PNB,0.5
27/07/2023,PNB,0.81845
22/09/2023,PNB,0.8204
27/09/2023,PNB,0.648
26/10/2023,PNB,0.7202
15/12/2023,PNB,0.5
03/01/2024,PNB,0.8062
29/01/2024,PNB,0.6753
18/03/2024,PNB,0.5
04/04/2024,PNB,0.648
10/05/2024,PNB,0.83525
23/05/2024,PNB,0.81845
27/06/2024,PNB,0.488
29/07/2024,PNB,0.648
12/09/2024,PNB,0.7997
25/09/2024,PNB,0.3634
29/10/2024,PNB,0.83525
16/12/2024,PNB,0.648
14/01/2025,PNB,0.5386
31/01/2025,PNB,0.5
19/02/2025,PNB,0.3091
21/03/2025,PNB,0.648
10/02/2022,QUESS,0.564
20/03/2022,QUESS,0.5
06/05/2022,QUESS,0.5
23/06/2022,QUESS,0.648
20/07/2022,QUESS,0.70095
23/08/2022,QUESS,0.81245
07/10/2022,QUESS,0.5
11/11/2022,QUESS,0.6806
23/12/2022,QUESS,0.5
05/01/2023,QUESS,0.5
31/01/2023,QUESS,0.9201
10/03/2023,QUESS,0.648
29/03/2023,QUESS,0.5
22/05/2023,QUESS,0.7294
25/06/2023,QUESS,0.5
30/06/2023,QUESS,0.7787
03/08/2023,QUESS,0.7202
11/09/2023,QUESS,0.83525
19/10/2023,QUESS,0.5
07/11/2023,QUESS,0.5
05/12/2023,QUESS,0.7787
12/01/2024,QUESS,0.648
19/02/2024,QUESS,0.7997
26/02/2024,QUESS,0.67
17/04/2024,QUESS,0.5
09/05/2024,QUESS,0.5
18/06/2024,QUESS,0.5
09/07/2024,QUESS,0.6591
24/07/2024,QUESS,0.60115
03/09/2024,QUESS,0.4742
08/10/2024,QUESS,0.67
28/10/2024,QUESS,0.7202
16/12/2024,QUESS,0.60115
17/12/2024,QUESS,0.5
01/02/2025,QUESS,0.89225
07/03/2025,QUESS,0.6806
21/03/2025,QUESS,0.7787
16/03/2022,RRKABEL,0.5
13/04/2022,RRKABEL,0.5
14/07/2022,RRKABEL,0.7787
31/01/2023,RRKABEL,0.76335
12/04/2023,RRKABEL,0.88585
02/06/2023,RRKABEL,0.5
20/09/2023,RRKABEL,0.648
12/10/2023,RRKABEL,0.648
07/11/2023,RRKABEL,0.7553
12/12/2023,RRKABEL,0.83525
15/01/2024,RRKABEL,0.67975
30/01/2024,RRKABEL,0.5129
20/03/2024,RRKABEL,0.5
15/04/2024,RRKABEL,0.5
22/04/2024,RRKABEL,0.5
30/05/2024,RRKABEL,0.2798
01/07/2024,RRKABEL,0.5
31/07/2024,RRKABEL,0.648
04/09/2024,RRKABEL,0.73835
08/10/2024,RRKABEL,0.352
25/10/2024,RRKABEL,0.648
28/11/2024,RRKABEL,0.4614
18/12/2024,RRKABEL,0.5
29/01/2025,RRKABEL,0.6909
28/02/2025,RRKABEL,0.436
20/03/2025,RRKABEL,0.88585
06/01/2022,RBLBANK,0.26165
15/02/2022,RBLBANK,0.70095
05/03/2022,RBLBANK,0.70095
06/04/2022,RBLBANK,0.26165
20/05/2022,RBLBANK,0.5386
13/06/2022,RBLBANK,0.5
21/07/2022,RBLBANK,0.7202
26/08/2022,RBLBANK,0.5
19/09/2022,RBLBANK,0.5386
25/10/2022,RBLBANK,0.76335
24/11/2022,RBLBANK,0.61315
23/12/2022,RBLBANK,0.6357
28/12/2022,RBLBANK,0.648
03/02/2023,RBLBANK,0.5
20/03/2023,RBLBANK,0.60115
18/04/2023,RBLBANK,0.5
02/05/2023,RBLBANK,0.8953
22/06/2023,RBLBANK,0.5
18/07/2023,RBLBANK,0.648
26/07/2023,RBLBANK,0.5
03/09/2023,RBLBANK,0.5
21/10/2023,RBLBANK,0.8548
17/11/2023,RBLBANK,0.2447
19/12/2023,RBLBANK,0.625
29/12/2023,RBLBANK,0.648
23/01/2024,RBLBANK,0.2213
11/03/2024,RBLBANK,0.564
05/04/2024,RBLBANK,0.7787
14/05/2024,RBLBANK,0.648
05/06/2024,RBLBANK,0.67
20/06/2024,RBLBANK,0.5
25/07/2024,RBLBANK,0.5258
09/09/2024,RBLBANK,0.2213
26/09/2024,RBLBANK,0.5
21/10/2024,RBLBANK,0.78595
02/12/2024,RBLBANK,0.648
13/01/2025,RBLBANK,0.74695
20/01/2025,RBLBANK,0.8062
27/02/2025,RBLBANK,0.8404
20/03/2025,RBLBANK,0.648
19/01/2022,RECLTD,0.5129
08/02/2022,RECLTD,0.5
22/03/2022,RECLTD,0.81245
02/04/2022,RECLTD,0.7202
13/05/2022,RECLTD,0.5
24/06/2022,RECLTD,0.70095
15/07/2022,RECLTD,0.5
17/08/2022,RECLTD,0.89225
24/09/2022,RECLTD,0.5
27/10/2022,RECLTD,0.44865
07/11/2022,RECLTD,0.648
08/12/2022,RECLTD,0.5
04/01/2023,RECLTD,0.6366
16/02/2023,RECLTD,0.648
06/03/2023,RECLTD,0.71075
04/04/2023,RECLTD,0.5
18/05/2023,RECLTD,0.6591
21/06/2023,RECLTD,0.8243
21/07/2023,RECLTD,0.5
22/08/2023,RECLTD,0.8062
30/08/2023,RECLTD,0.5
25/09/2023,RECLTD,0.7787
10/11/2023,RECLTD,0.8715
01/12/2023,RECLTD,0.76335
16/01/2024,RECLTD,0.5
24/01/2024,RECLTD,0.9037
12/03/2024,RECLTD,0.5
08/04/2024,RECLTD,0.5386
30/04/2024,RECLTD,0.8243
21/05/2024,RECLTD,0.7787
10/07/2024,RECLTD,0.81245
11/08/2024,RECLTD,0.61315
11/09/2024,RECLTD,0.7202
07/10/2024,RECLTD,0.648
25/10/2024,RECLTD,0.5386
18/11/2024,RECLTD,0.7997
10/01/2025,RECLTD,0.3634
22/01/2025,RECLTD,0.5
28/02/2025,RECLTD,0.648
19/03/2025,RECLTD,0.5
19/01/2022,RHIM,0.3409
28/02/2022,RHIM,0.86345
01/06/2022,RHIM,0.5
15/07/2022,RHIM,0.70095
01/08/2022,RHIM,0.89225
03/09/2022,RHIM,0.5
19/10/2022,RHIM,0.5
19/11/2022,RHIM,0.38685
12/12/2022,RHIM,0.58895
06/01/2023,RHIM,0.5
19/02/2023,RHIM,0.6591
27/02/2023,RHIM,0.92955
06/04/2023,RHIM,0.5
31/05/2023,RHIM,0.3409
27/06/2023,RHIM,0.1757
17/08/2023,RHIM,0.6813
04/09/2023,RHIM,0.7202
03/11/2023,RHIM,0.6591
08/12/2023,RHIM,0.5
18/01/2024,RHIM,0.5
14/02/2024,RHIM,0.79245
19/03/2024,RHIM,0.5
01/04/2024,RHIM,0.5
22/04/2024,RHIM,0.5
30/05/2024,RHIM,0.4871
05/07/2024,RHIM,0.70095
16/08/2024,RHIM,0.7202
06/09/2024,RHIM,0.5
23/09/2024,RHIM,0.91355
08/11/2024,RHIM,0.7202
18/11/2024,RHIM,0.6909
22/12/2024,RHIM,0.648
28/01/2025,RHIM,0.70095
07/03/2025,RHIM,0.38685
20/03/2025,RHIM,0.5
14/01/2022,RITES,0.5
17/02/2022,RITES,0.82985
15/03/2022,RITES,0.625
07/05/2022,RITES,0.648
13/06/2022,RITES,0.648
01/07/2022,RITES,0.78595
01/08/2022,RITES,0.8592
02/09/2022,RITES,0.5
03/10/2022,RITES,0.70095
18/11/2022,RITES,0.7997
17/12/2022,RITES,0.5
11/01/2023,RITES,0.6909
01/02/2023,RITES,0.5
27/03/2023,RITES,0.5
27/03/2023,RITES,0.5
14/05/2023,RITES,0.6366
16/06/2023,RITES,0.8404
24/07/2023,RITES,0.8548
28/07/2023,RITES,0.5
08/09/2023,RITES,0.5
13/10/2023,RITES,0.648
17/11/2023,RITES,0.5
15/12/2023,RITES,0.5
11/01/2024,RITES,0.61315
25/01/2024,RITES,0.648
13/03/2024,RITES,0.79295
27/03/2024,RITES,0.5
23/04/2024,RITES,0.5
18/06/2024,RITES,0.79295
04/07/2024,RITES,0.648
31/07/2024,RITES,0.92405
14/09/2024,RITES,0.77115
20/09/2024,RITES,0.648
06/11/2024,RITES,0.7202
